"","course_name","district","city_name1","length","height","hiking_road","uphill_road","downhill_road","level","level_1"
"203","아차산~홍우그린빌라_코스","경기도","구리시",5023,300,2.92,0.3,1.8,23,"easy"
"204","아차산~동의초등학교_코스","경기도","구리시",5183,300,3.08,0.3,1.8,23,"easy"
"205","관문초등학교~청계산입구역_코스","경기도","과천시",6822,392,3,1.4,2.2,23,"easy"
"206","과천센트럴파크푸르지오써밋~청계산입구역_코스","경기도","과천시",8249,392,3.9,1.8,2.4,23,"easy"
"207","관산14동마을회관~약사사입구_코스","경기도","고양시",2882,130,1.58,0.6,0.7,23,"easy"
"208","광암정수장 버스정류장~청량산_코스","경기도","하남시",5491,481,2.79,2.4,0.3,23,"easy"
"209","북한산성계곡~구기터널통제소출발점 매표소_코스","경기도","고양시",7411,377,4.2,1.8,1.4,23,"easy"
"210","오금상촌공원~효자동산막골버스정유소_코스","경기도","고양시",1307,152,0.7,0.3,0.3,23,"easy"
"211","효자동산막골버스정유소~오금상촌공원_코스","경기도","고양시",1307,152,0.7,0.3,0.3,23,"easy"
"212","북한산성계곡~치마바위_코스","경기도","고양시",5112,389,3.3,1.5,0.3,23,"easy"
"213","북한산성계곡~응봉_코스","경기도","고양시",4563,302,3.16,1.1,0.3,23,"easy"
"214","북한산성계곡~상장봉_코스","경기도","고양시",6028,482,3.63,1.7,0.6,23,"easy"
"215","소사잔디구장입구~성주산_코스","경기도","시흥시",2955,198,1.56,1,0.4,23,"easy"
"216","성주산~소사잔디구장입구_코스","경기도","부천시",2955,198,1.56,0.4,1,23,"easy"
"217","소사잔디구장입구~소래산_코스","경기도","시흥시",5281,266,2.88,1.6,0.8,23,"easy"
"218","가학산~안서초등학교입구_코스","경기도","광명시",3423,198,1.72,0.3,1.4,23,"easy"
"219","안서초등학교입구~가학산_코스","경기도","광명시",3423,198,1.62,1.3,0.5,23,"easy"
"220","구름산입구~가리대_코스","경기도","광명시",2526,151,1.23,0.6,0.7,23,"easy"
"221","가학산~노리실낚시터_코스","경기도","광명시",2942,198,1.44,0.3,1.2,23,"easy"
"222","가리대~구름산_코스","경기도","광명시",1867,149,0.7,0.5,0.67,23,"easy"
"223","가리대~구름산입구_코스","경기도","광명시",2526,151,1.13,0.6,0.8,23,"easy"
"224","구름산~가리대_코스","경기도","광명시",1867,149,0.8,0.5,0.57,23,"easy"
"225","노리실낚시터~가학산_코스","경기도","광명시",2942,198,1.94,0.8,0.2,23,"easy"
"226","황금산_코스","경기도","남양주",2059,110,1.06,0.5,0.5,23,"easy"
"227","e편한세상추동공원~송산배수지테니스장_코스","경기도","의정부",1934,156,1.23,0.5,0.2,23,"easy"
"228","의정부초등학교 버스정류장~송산배수지테니스장_코스","경기도","의정부",2536,156,1.64,0.7,0.2,23,"easy"
"229","지구촌교회~광교산둘레길_코스","경기도","용인시",10102,408,4.95,2.73,2.32,23,"easy"
"230","동천더샵이스트포레~광교산(시루봉)_코스","경기도","용인시",6061,543,2.66,2.7,0.7,23,"easy"
"231","모락산터널위~모락산 약수터_코스","경기도","의왕시",936,184,0.24,0.1,0.6,24,"easy"
"232","오금산정상부근~홍천초등학교_코스","경기도","의왕시",15481,544,4.31,5.08,6.09,24,"easy"
"233","오금산정상부근~백운사입구정류소_코스","경기도","의왕시",10410,564,4.99,3.22,2.08,24,"easy"
"234","응달산~문래산_코스","경기도","성남시",5680,315,3.1,1,1.18,24,"easy"
"235","용인동천동우체국~발화산(우담산)_코스","경기도","용인시",11005,451,6.16,3.19,1.65,24,"easy"
"236","오금산정상부근~주안말사거리_코스","경기도","의왕시",11567,334,4.44,2.88,4.14,24,"easy"
"237","오금산정상부근~광교저수지둘레길_코스","경기도","의왕시",10804,334,4.75,2.92,3.13,24,"easy"
"238","동천더샵이스트포레~광교산(범봉)_코스","경기도","용인시",11291,544,3.9,3.7,3.7,24,"easy"
"239","오금산정상부근~홍천초등학교_코스","경기도","의왕시",15481,544,4.31,5.08,6.09,24,"easy"
"240","오금산정상부근~광교저수지위_코스","경기도","의왕시",10619,334,4.56,2.54,3.39,24,"easy"
"241","오금산정상부근~백운사입구정류소_코스","경기도","의왕시",10415,564,4.78,3.43,2.08,24,"easy"
"242","오금산정상부근~백운산중턱_코스","경기도","의왕시",5033,234,2.43,1.3,1.3,24,"easy"
"243","주안말사거리~성지바위산_코스","경기도","수원시",10415,346,4.8,3.33,2.29,24,"easy"
"244","오금산정상부근~광교저수지_코스","경기도","의왕시",11949,334,5.71,2.91,3.09,24,"easy"
"245","오금산정상부근~동천더샵이스트포레_코스","경기도","의왕시",15954,544,4.19,5.57,6.2,24,"easy"
"246","예수회수련원~광교산(범봉)_코스","경기도","수원시",4124,334,2.12,0.9,1,24,"easy"
"247","1급분당종합정비사업~응달산_코스","경기도","성남시",7255,315,4.46,1.5,0.8,24,"easy"
"248","삼성쉐르빌~광교산_코스","경기도","용인시",5752,543,2.45,2.7,0.6,24,"easy"
"249","오금산정상부근~광교산(범봉)_코스","경기도","의왕시",4661,234,2.26,1.3,1.1,24,"easy"
"250","동천더샵이스트포레~광교산(범봉)_코스","경기도","용인시",11136,544,4.14,3.66,3.33,24,"easy"
"251","늘푸른마을입구~광교산둘레길_코스","경기도","용인시",8930,408,4.23,2.5,2.1,24,"easy"
"252","모락산터널위~백운사입구정류소_코스","경기도","의왕시",7051,363,3.65,1.7,1.5,24,"easy"
"253","성복천~광교산(시루봉)_코스","경기도","용인시",6130,543,2.53,2.8,0.8,24,"easy"
"254","오금산정상부근~주안말사거리_코스","경기도","의왕시",11567,334,4.44,2.88,4.14,24,"easy"
"255","바라산~수지성모요양원입구_코스","경기도","의왕시",12327,451,5.54,3.57,3.2,24,"easy"
"256","오금산정상부근~광교공원_코스","경기도","의왕시",11437,334,4.83,2.96,3.65,24,"easy"
"257","토월약수터위~광교산(시루봉)_코스","경기도","용인시",5287,543,1.99,2.6,0.7,24,"easy"
"258","동천더샵이스트포레~광교산(범봉)_코스","경기도","용인시",11291,544,3.9,3.7,3.7,24,"easy"
"259","홍천초등학교~오금산정상부근_코스","경기도","용인시",15481,544,5.54,5.01,4.93,24,"easy"
"260","응달산~안산_코스","경기도","성남시",4277,315,2.08,1,1.1,24,"easy"
"261","오금산정상부근~광교산둘레길_코스","경기도","의왕시",14003,334,4.76,4.62,4.62,24,"easy"
"262","주안말사거리~오금산정상부근_코스","경기도","수원시",11567,334,5.06,3.29,3.22,24,"easy"
"263","바라산~용인동천동우체국_코스","경기도","의왕시",13089,451,6.37,3.77,2.95,24,"easy"
"264","홍천초등학교~광교산(범봉)_코스","경기도","용인시",10459,544,4.22,3.12,3.12,24,"easy"
"265","홍천초등학교~백운산중턱_코스","경기도","용인시",10420,544,4.06,3.12,3.22,24,"easy"
"266","용인동천동우체국~안산_코스","경기도","용인시",18735,451,7.29,5.98,5.42,24,"easy"
"267","오금산정상부근~예수회수련원_코스","경기도","의왕시",8787,334,4.5,2.29,2,24,"easy"
"268","늘푸른마을입구~광교산_코스","경기도","용인시",4856,543,2.06,2.5,0.3,24,"easy"
"269","용인동천동우체국~문래산_코스","경기도","용인시",20137,451,8.08,5.23,6.43,24,"easy"
"270","오금산정상부근~광교산(범봉)_코스","경기도","의왕시",4657,234,2.26,1.3,1.1,24,"easy"
"271","홍천고등학교~오금산정상부근_코스","경기도","용인시",15939,544,4.33,5.57,6.04,24,"easy"
"272","망치봉~광교산(시루봉)_코스","경기도","의왕시",8604,544,4.5,3.2,0.9,24,"easy"
"273","주안말사거리~광교산(범봉)_코스","경기도","수원시",6905,334,3.7,1.8,1.4,24,"easy"
"274","동천더샵이스트포레~오금산정상부근_코스","경기도","용인시",15797,544,4.24,5.75,5.81,24,"easy"
"275","오금산정상부근~야쿠르트입구교차로_코스","경기도","의왕시",6343,234,3.14,1.3,1.9,24,"easy"
"276","오금산정상부근~광교산둘레길_코스","경기도","의왕시",14000,334,4.48,4.76,4.76,24,"easy"
"277","용인동천동우체국~응달산_코스","경기도","용인시",14450,451,5.81,4.46,4.18,24,"easy"
"278","오금산정상부근~광교산(범봉)_코스","경기도","의왕시",4661,234,2.26,1.3,1.1,24,"easy"
"279","용인동천동우체국~발화산(우담산)_코스","경기도","용인시",11005,451,6.16,3.19,1.65,24,"easy"
"280","늘푸른마을입구~광교산(범봉)_코스","경기도","용인시",11143,544,4.37,3.33,3.44,24,"easy"
"281","예수회수련원~오금산정상부근_코스","경기도","수원시",8787,334,4.5,1.69,2.5,24,"easy"
"282","오금산정상부근~동천더샵이스트포레_코스","경기도","의왕시",15798,544,4.87,5.02,5.91,24,"easy"
"283","오금산정상부근~광교산 반딧불이화장실_코스","경기도","의왕시",11951,334,5.29,2.98,3.57,24,"easy"
"284","동천더샵이스트포레~오금산정상부근_코스","경기도","용인시",15953,544,4.51,5.88,5.57,24,"easy"
"285","야쿠르트입구교차로~오금산정상부근_코스","경기도","의왕시",6343,234,3.04,1.7,1.6,24,"easy"
"286","동천더샵이스트포레~오금산정상부근_코스","경기도","용인시",15798,544,4.08,5.91,5.81,24,"easy"
"287","영심봉~문래산_코스","경기도","의왕시",7908,376,3.4,1.4,2.4,24,"easy"
"288","동천더샵이스트포레~오금산정상부근_코스","경기도","용인시",15954,544,4.35,5.88,5.72,24,"easy"
"289","용인동천동우체국~바라산_코스","경기도","용인시",13089,451,5.59,3.64,3.86,24,"easy"
"290","오금산정상부근~광교저수지위_코스","경기도","의왕시",10618,334,4.56,2.54,3.39,24,"easy"
"291","오금산정상부근~이진봉_코스","경기도","의왕시",8768,334,3.97,2.4,2.4,24,"easy"
"292","영심봉~안산_코스","경기도","의왕시",6506,376,2.41,1.4,2.3,24,"easy"
"293","오금산정상부근~광교저수지_코스","경기도","의왕시",13538,334,5.57,3.92,4.05,24,"easy"
"294","오금산정상부근~늘푸른마을입구_코스","경기도","의왕시",15805,544,5.53,4.42,5.85,24,"easy"
"295","오금산정상부근~예수회수련원_코스","경기도","의왕시",8790,334,4.59,2.3,1.9,24,"easy"
"296","야쿠르트입구교차로~오금산정상부근_코스","경기도","의왕시",6343,234,3.04,1.7,1.6,24,"easy"
"297","토월약수터위~광교산둘레길_코스","경기도","용인시",9357,408,4.06,2.7,2.6,24,"easy"
"298","홍천초등학교~광교산둘레길_코스","경기도","용인시",9539,408,4.64,2.5,2.3,24,"easy"
"299","응달산~용인동천동우체국_코스","경기도","성남시",14450,451,6.39,3.6,4.46,24,"easy"
"300","모락산 약수터~모락산터널위_코스","경기도","의왕시",906,184,0.3,0.5,0.1,24,"easy"
"301","오금산정상부근~야쿠르트입구교차로_코스","경기도","의왕시",6343,234,3.14,1.3,1.9,24,"easy"
"302","오금산정상부근~광교산(범봉)_코스","경기도","의왕시",4661,234,2.26,1.3,1.1,24,"easy"
"303","모락산터널위~모락산 약수터_코스","경기도","의왕시",906,184,0.2,0.1,0.6,24,"easy"
"304","성복천~광교산둘레길_코스","경기도","용인시",10227,408,4.52,3.06,2.55,24,"easy"
"305","오금산정상부근~광교저수지둘레길_코스","경기도","의왕시",11408,334,4.67,3.08,3.65,24,"easy"
"306","수지성당삼거리~광교산(시루봉)_코스","경기도","용인시",6278,543,2.98,2.7,0.6,24,"easy"
"307","야쿠르트입구교차로~광교산 반딧불이화장실_코스","경기도","의왕시",8464,334,4.46,1.8,2.1,24,"easy"
"308","응달산~1급분당종합정비사업_코스","경기도","성남시",7255,315,3.76,1,2.1,24,"easy"
"309","늘푸른마을입구~광교산_코스","경기도","용인시",4856,543,2.06,2.5,0.3,24,"easy"
"310","홍천고등학교~광교산(범봉)_코스","경기도","용인시",11277,544,4.11,3.7,3.47,24,"easy"
"311","예수회수련원~광교산(범봉)_코스","경기도","수원시",4124,334,2.12,0.9,1,24,"easy"
"312","오금산정상부근~동천더샵이스트포레_코스","경기도","의왕시",15797,544,5.18,4.87,5.75,24,"easy"
"313","늘푸른마을입구~광교산(범봉)_코스","경기도","용인시",11143,544,4.37,3.33,3.44,24,"easy"
"314","오금산정상부근~광교저수지_코스","경기도","의왕시",11949,334,5.71,2.91,3.09,24,"easy"
"315","홍천초등학교~광교산(범봉)_코스","경기도","용인시",10459,544,4.22,3.12,3.12,24,"easy"
"316","주안말사거리~오금산정상부근_코스","경기도","수원시",11567,334,5.06,3.29,3.22,24,"easy"
"317","모락산 약수터~모락산터널위_코스","경기도","의왕시",936,184,0.34,0.5,0.1,24,"easy"
"318","오금산정상부근~백운산중턱_코스","경기도","의왕시",5033,234,2.43,1.3,1.3,24,"easy"
"319","모락산 약수터~백운사입구정류소_코스","경기도","의왕시",7680,363,3.98,2.3,1.3,24,"easy"
"320","망치봉~광교산(시루봉)_코스","경기도","의왕시",8605,544,4.6,3.2,0.8,24,"easy"
"321","오금산정상부근~동천더샵이스트포레_코스","경기도","의왕시",15953,544,4.19,5.57,6.2,24,"easy"
"322","토월약수터위~광교산(시루봉)_코스","경기도","용인시",5287,543,1.99,2.6,0.7,24,"easy"
"323","동천더샵이스트포레~광교산(범봉)_코스","경기도","용인시",11136,544,4.14,3.66,3.33,24,"easy"
"324","우방도무스빌라~대지산_코스","경기도","성남시",2987,316,1.3,1.29,0.4,24,"easy"
"325","도촌파출소~요골산_코스","경기도","성남시",4758,342,2.26,1.7,0.8,24,"easy"
"326","고불산~도촌파출소_코스","경기도","광주시",3255,322,1.56,0.2,1.5,24,"easy"
"327","도촌파출소~고불산_코스","경기도","성남시",3255,322,1.86,1.2,0.2,24,"easy"
"328","요골산~도촌파출소_코스","경기도","광주시",4758,342,1.96,0.6,2.2,24,"easy"
"329","요골산~고불산_코스","경기도","광주시",1502,342,0.5,0.4,0.6,24,"easy"
"330","고불산~요골산_코스","경기도","광주시",1502,342,0.4,0.6,0.5,24,"easy"
"331","불암산(석장봉)~원자력입구교차로_코스","경기도","남양주",4773,447,2.17,0.3,2.3,24,"easy"
"332","가학산~약수터입구_코스","경기도","광명시",2519,198,1.22,0.3,1,24,"easy"
"333","황금산_코스","경기도","남양주",896,90,0.3,0.3,0.3,24,"easy"
"334","황금산_코스","경기도","남양주",1337,60,0.94,0.1,0.3,24,"easy"
"335","황금산_코스","경기도","남양주",855,90,0.26,0.2,0.4,24,"easy"
"336","황금산_코스","경기도","남양주",1893,63,1.29,0.2,0.4,24,"easy"
"337","황금산_코스","경기도","남양주",1482,93,1,0.2,0.28,24,"easy"
"338","황금산_코스","경기도","남양주",1826,85,1.13,0.3,0.4,24,"easy"
"339","황금산_코스","경기도","남양주",1482,93,0.78,0.4,0.3,24,"easy"
"340","송산배수지테니스장~의정부초등학교 버스정류장_코스","경기도","의정부",2615,156,1.42,0.3,0.9,24,"easy"
"341","삼호빌딩~송산배수지테니스장_코스","경기도","의정부",2542,156,1.54,0.8,0.2,24,"easy"
"342","의정부초등학교 버스정류장~송산배수지테니스장_코스","경기도","의정부",2615,156,1.62,0.7,0.3,24,"easy"
"343","소사동주민센터입구 부천성모병원후문 버스정류장~원미산산림욕장_코스","경기도","부천시",1193,116,0.4,0.4,0.39,24,"easy"
"344","부천동초교앞교차로~원미산산림욕장_코스","경기도","부천시",1702,116,0.9,0.4,0.4,24,"easy"
"345","춘덕산복숭아과원~부천동초교앞교차로_코스","경기도","부천시",2564,148,1.36,0.5,0.7,24,"easy"
"346","원미산산림욕장~부천동초교앞교차로_코스","경기도","부천시",1702,116,0.8,0.3,0.6,24,"easy"
"347","도정산~세석마을회관_코스","경기도","의정부",3637,278,1.94,0.7,1,24,"easy"
"348","갈립산(빡빡산)~천보산_코스","경기도","의정부",14024,388,5.9,4.34,3.78,24,"easy"
"349","농협의정부 영농종합센타~산속 _코스","경기도","의정부",1942,124,1.24,0.5,0.2,24,"easy"
"350","갈립산(빡빡산)~천보산_코스","경기도","의정부",11402,360,5.24,2.85,3.31,24,"easy"
"351","도정산~비루봉_코스","경기도","의정부",6689,301,3.7,1.49,1.5,24,"easy"
"352","봉산~신사동 237-484_코스","경기도","고양시",2105,181,1.2,0.1,0.8,24,"easy"
"353","국기대(팔봉)~관악산(연주대)_코스","경기도","안양시",1414,606,0.51,0.7,0.2,24,"easy"
"354","국기대(팔봉)~관악산(연주대)_코스","경기도","안양시",1430,606,0.6,0.6,0.23,24,"easy"
"355","삼성산국기대~장군봉_코스","경기도","안양시",2270,441,0.97,0.5,0.8,24,"easy"
"356","관악산(연주대)~길현천_코스","경기도","과천시",5862,606,2.76,0.4,2.7,24,"easy"
"357","관악산(연주대)~국기대(팔봉)_코스","경기도","과천시",1430,606,0.5,0.2,0.7,24,"easy"
"358","길현천~관악산(연주대)_코스","경기도","안양시",5862,606,2.8,2.7,0.36,24,"easy"
"359","국기대(팔봉)~관악산(연주대)_코스","경기도","안양시",1430,606,0.6,0.6,0.23,24,"easy"
"360","관악산(연주대)~국기대(팔봉)_코스","경기도","과천시",1430,606,0.5,0.2,0.7,24,"easy"
"361","관악산(연주대)~길현천_코스","경기도","과천시",5862,606,2.76,0.4,2.7,24,"easy"
"362","길현천~관악산(연주대)_코스","경기도","안양시",5862,606,2.8,2.7,0.36,24,"easy"
"363","관악산(연주대)~국기대(팔봉)_코스","경기도","과천시",1430,606,0.5,0.2,0.7,24,"easy"
"364","지산공인중개사사무소~서울대입구매표소출발점_코스","경기도","안양시",8251,412,3.85,2.3,2.1,24,"easy"
"365","국기대(팔봉)~관악산(연주대)_코스","경기도","안양시",1430,606,0.6,0.6,0.23,24,"easy"
"366","관악산(연주대)~국기대(팔봉)_코스","경기도","과천시",1414,606,0.5,0.2,0.7,24,"easy"
"367","남태령예길중턱~우면산_코스","경기도","과천시",3045,247,2.05,0.8,0.2,24,"easy"
"368","한다리마을 버스정류장~용마산역 코오롱하늘채_코스","경기도","구리시",6184,310,3.38,1.4,1.4,24,"easy"
"369","아차산~아치울마을 버스정류장_코스","경기도","구리시",3669,300,2.17,0.3,1.2,24,"easy"
"370","정각사입구 버스정류장~용마산역 코오롱하늘채_코스","경기도","구리시",6171,317,2.87,1.7,1.6,24,"easy"
"371","정각사입구 버스정류장~아차산성 유원지_코스","경기도","구리시",7714,300,4.31,1.5,1.9,24,"easy"
"372","아차산~용마봉_코스","경기도","구리시",1414,317,0.61,0.5,0.3,24,"easy"
"373","아치울마을 버스정류장~아차산 생태공원_코스","경기도","구리시",5681,300,3.08,1,1.6,24,"easy"
"374","아치울마을 버스정류장~아차산_코스","경기도","구리시",3669,300,2.47,1,0.2,24,"easy"
"375","청계산(망경대)~청계산옛골 마을버스정류장_코스","경기도","과천시",4770,603,1.6,0.3,2.87,24,"easy"
"376","청계산(망경대)~발도르프학교 마을버스정류장_코스","경기도","과천시",4983,603,2.5,0.2,2.28,24,"easy"
"377","청계산(망경대)~청계산옛골 마을버스정류장_코스","경기도","과천시",4799,603,1.6,0.3,2.9,24,"easy"
"378","다람쥐광장~청계산입구역_코스","경기도","과천시",8118,392,3.8,1.5,2.6,24,"easy"
"379","관문초등학교~청계산(망경대)_코스","경기도","과천시",6284,597,3,2.4,0.88,24,"easy"
"380","청계4통경로당~청계산(망경대)_코스","경기도","의왕시",4924,603,2.52,2.1,0.2,24,"easy"
"381","청계산옛골 마을버스정류장~청계산(망경대)_코스","경기도","성남시",4804,603,1.9,2.6,0.3,24,"easy"
"382","청계산(망경대)~인덕원역 1번출구_코스","경기도","과천시",8285,603,3.99,0.9,3.4,24,"easy"
"383","청계산옛골 마을버스정류장~청계산(망경대)_코스","경기도","성남시",4799,603,2,2.5,0.3,24,"easy"
"384","청계산옛골 마을버스정류장~청계산(망경대)_코스","경기도","성남시",4770,603,1.8,2.5,0.47,24,"easy"
"385","청계산(망경대)~청계4통경로당_코스","경기도","과천시",4924,603,2.52,0.2,2.2,24,"easy"
"386","청계산옛골 마을버스정류장~청계4통경로당_코스","경기도","성남시",7536,552,3.74,2,1.8,24,"easy"
"387","금토산~방범초소앞버스정류장_코스","경기도","성남시",1687,185,0.39,0.3,1,24,"easy"
"388","청계산옛골 마을버스정류장~발도르프학교 마을버스정류장_코스","경기도","성남시",7609,552,3.6,2,1.9,24,"easy"
"389","과천센트럴파크푸르지오써밋~청계산기도원_코스","경기도","과천시",7590,412,4.1,1.8,1.69,24,"easy"
"390","국사봉~청계산(망경대)_코스","경기도","성남시",2797,603,1.3,0.7,0.8,24,"easy"
"391","인덕원역 1번출구~청계산(망경대)_코스","경기도","안양시",8285,603,3.9,3.2,1.19,24,"easy"
"392","청계산옛골 마을버스정류장~발도르프학교 마을버스정류장_코스","경기도","성남시",7642,552,3.24,2.3,2,24,"easy"
"393","청계4통경로당~청계산옛골 마을버스정류장_코스","경기도","의왕시",7569,552,3.17,1.9,2.4,24,"easy"
"394","청계산(망경대)~청계산옛골 마을버스정류장_코스","경기도","과천시",4804,603,1.7,0.3,2.8,24,"easy"
"395","청계산옛골 마을버스정류장~청계4통경로당_코스","경기도","성남시",7569,552,3.27,2.3,1.9,24,"easy"
"396","발도르프학교 마을버스정류장~청계산(망경대)_코스","경기도","의왕시",4983,603,2.5,2.2,0.18,24,"easy"
"397","청계산(망경대)~청계산옛골 마을버스정류장_코스","경기도","과천시",4770,603,1.6,0.3,2.87,24,"easy"
"398","방범초소앞버스정류장~금토산_코스","경기도","성남시",1687,185,0.49,0.9,0.3,24,"easy"
"399","발도르프학교 마을버스정류장~청계산옛골 마을버스정류장_코스","경기도","의왕시",7609,552,3.4,2,2.1,24,"easy"
"400","청계4통경로당~청계산옛골 마을버스정류장_코스","경기도","의왕시",7536,552,3.24,1.9,2.3,24,"easy"
"401","청계산(망경대)~인덕원역 1번출구_코스","경기도","과천시",8285,603,3.99,0.9,3.4,24,"easy"
"402","발도르프학교 마을버스정류장~청계산옛골 마을버스정류장_코스","경기도","의왕시",7642,552,3.34,1.9,2.3,24,"easy"
"403","의정부시환경센터~산속 _코스","경기도","의정부",5382,210,2.38,1.5,1.5,24,"easy"
"404","농협의정부 영농종합센타~산속 _코스","경기도","의정부",1814,124,1.11,0.4,0.3,24,"easy"
"405","비발디공원 죽전야외음악당~법화산_코스","경기도","용인시",3809,364,2,1.6,0.2,24,"easy"
"406","관산25통마을회관앞버스정류소~어수정낙시터_코스","경기도","고양시",2133,150,1.03,0.5,0.6,24,"easy"
"407","어수정낙시터~관산25통마을회관앞버스정류소_코스","경기도","고양시",2133,150,0.93,0.6,0.6,24,"easy"
"408","광암정수장 버스정류장~남한산(서봉)_코스","경기도","하남시",6992,489,2.99,3.1,0.9,24,"easy"
"409","대우디오슈페리움~너구리산_코스","경기도","군포시",8502,421,3.7,2.5,2.3,24,"easy"
"410","북한산성계곡~발바닥바위_코스","경기도","고양시",5746,345,3.6,1.3,0.85,24,"easy"
"411","북한산성계곡~비법정탐방로_코스","경기도","고양시",7416,377,3.9,1.8,1.7,24,"easy"
"412","북한산성계곡~족두리봉_코스","경기도","고양시",7483,491,4,2,1.48,24,"easy"
"413","북한산성계곡~구기터널통제소출발점_코스","경기도","고양시",7553,377,4,1.8,1.75,24,"easy"
"414","시흥IC~소래산_코스","경기도","시흥시",5470,266,2.67,1.8,1,24,"easy"
"415","성주산~성우농원_코스","경기도","부천시",3105,198,1.5,0.4,1.2,24,"easy"
"416","펄벅기념관~소래산_코스","경기도","부천시",2993,266,1.39,1.2,0.4,24,"easy"
"417","시흥IC~성주산_코스","경기도","시흥시",3106,198,1.51,1.1,0.5,24,"easy"
"418","성주산~시흥IC_코스","경기도","부천시",3106,198,1.5,0.4,1.2,24,"easy"
"419","성주산~소래산_코스","경기도","부천시",2603,266,1.1,0.8,0.7,24,"easy"
"420","성우농원~소래산_코스","경기도","시흥시",5470,266,2.77,1.8,0.9,24,"easy"
"421","왕궁빌라~거마산_코스","경기도","부천시",1546,198,0.65,0.8,0.1,24,"easy"
"422","성우농원~성주산_코스","경기도","시흥시",3105,198,1.51,1.1,0.5,24,"easy"
"423","당성사~오봉산_코스","경기도","의왕시",1993,185,0.7,0.5,0.79,24,"easy"
"424","오봉산~당성사_코스","경기도","의왕시",1993,185,0.8,0.6,0.59,24,"easy"
"425","가리대~구름산입구_코스","경기도","광명시",2536,149,1.24,0.6,0.7,24,"easy"
"426","새롬모터스~가학산_코스","경기도","광명시",4413,213,1.91,1.7,0.8,24,"easy"
"427","구름산~단독필지사거리_코스","경기도","광명시",2289,146,0.99,0.5,0.8,24,"easy"
"428","단독필지사거리~구름산_코스","경기도","광명시",2289,146,0.8,0.8,0.69,24,"easy"
"429","가학산~새롬모터스_코스","경기도","광명시",4413,213,1.81,0.8,1.8,24,"easy"
"430","구름산입구~가리대_코스","경기도","광명시",2536,149,1.14,0.6,0.8,24,"easy"
"431","구름산~가리대_코스","경기도","광명시",1847,149,0.8,0.5,0.55,24,"easy"
"432","가리대~구름산_코스","경기도","광명시",1847,149,0.75,0.4,0.7,24,"easy"
"433","원미산산림욕장~소사동주민센터입구 부천성모병원후문 버스정류장_코스","경기도","부천시",1193,116,0.5,0.3,0.39,24,"easy"
"434","부천동초교앞교차로~춘덕산복숭아과원_코스","경기도","부천시",2564,148,1.26,0.6,0.7,24,"easy"
"435","청계산(망경대)~국사봉_코스","경기도","과천시",2797,603,1,0.9,0.9,24,"easy"
"436","발도르프학교 마을버스정류장~청계산(망경대)_코스","경기도","의왕시",4983,603,2.5,2.2,0.18,24,"easy"
"437","청계산(망경대)~관문초등학교_코스","경기도","과천시",6284,597,3.28,0.5,2.5,24,"easy"
"438","황금산_코스","경기도","남양주",855,90,0.3,0.3,0.26,24,"easy"
"439","송산배수지테니스장~삼호빌딩_코스","경기도","의정부",2542,156,1.44,0.3,0.8,24,"easy"
"440","덕소등산로입구~팔당역_코스","경기도","남양주",6055,423,3.4,1.2,1.46,24,"easy"
"441","덕소등산로입구~팔당교회 입구_코스","경기도","남양주",6020,423,3.42,1.2,1.4,24,"easy"
"442","월문교사거리~예빈산_코스","경기도","남양주",10803,649,6.38,2.59,1.73,24,"easy"
"443","홍천고등학교~광교산(범봉)_코스","경기도","용인시",11277,544,4.11,3.7,3.47,24,"easy"
"444","주안말사거리~광교산(범봉)_코스","경기도","수원시",6905,334,3.7,1.8,1.4,24,"easy"
"445","홍천고등학교~오금산정상부근_코스","경기도","용인시",15939,544,4.49,5.57,5.88,24,"easy"
"446","성복천~광교산(시루봉)_코스","경기도","용인시",6130,543,2.53,2.8,0.8,24,"easy"
"447","예수회수련원~오금산정상부근_코스","경기도","수원시",8790,334,4.4,1.79,2.5,24,"easy"
"448","늘푸른마을입구~오금산정상부근_코스","경기도","용인시",15805,544,5.37,5.37,5.06,24,"easy"
"449","오금산정상부근~이진봉_코스","경기도","의왕시",8761,334,4.06,2.3,2.4,24,"easy"
"450","망치봉~백운산_코스","경기도","의왕시",7397,545,4.1,2.8,0.5,24,"easy"
"451","오금산정상부근~광교산 반딧불이화장실_코스","경기도","의왕시",11951,334,5.29,2.98,3.57,24,"easy"
"452","수창산업~금이2교_코스","경기도","시흥시",2836,187,1.34,0.6,0.9,24,"easy"
"453","금이2교~수창산업_코스","경기도","시흥시",2836,187,1.34,0.9,0.6,24,"easy"
"454","늘푸른마을입구~모락산_코스","경기도","용인시",12852,564,5.56,4.74,2.56,25,"easy"
"455","동천더샵이스트포레~백운산중턱_코스","경기도","용인시",11253,544,3.86,3.58,3.81,25,"easy"
"456","오금산정상부근~연화 유치원_코스","경기도","의왕시",11585,334,4.03,3.22,4.23,25,"easy"
"457","오금산정상부근~삼성쉐르빌_코스","경기도","의왕시",16577,544,5.28,5.28,6.02,25,"easy"
"458","영심봉~바라산_코스","경기도","의왕시",9898,451,5.3,1.8,2.8,25,"easy"
"459","오금산정상부근~법통사_코스","경기도","의왕시",14845,544,4.63,4.59,5.62,25,"easy"
"460","성복천~문래산_코스","경기도","용인시",23071,533,8.58,7.59,6.9,25,"easy"
