"","course_name","district","city_name1","length","height","hiking_road","uphill_road","downhill_road","level"
"275","산골마을주거환경개선지구~서울시립은평청소년수련관_코스","서울특별시","은평구",1288,139,1,0.1,0.19,21
"276","홍은동골프연습장~홍은동산교회_코스","서울특별시","서대문",3228,180,1.8,0.5,0.9,21
"277","명지고등학교~홍은여자중학교산_코스","서울특별시","서대문",2699,180,1.4,0.7,0.6,21
"278","홍은동산교회~홍은동골프연습장_코스","서울특별시","서대문",3228,180,1.73,0.8,0.7,21
"279","도정산_코스","경기도","의정부",5738,285,3.44,0.8,1.5,21
"280","도정산_코스","경기도","의정부",2116,275,1.22,0.8,0.1,21
"281","봉산~증산체육공원_코스","경기도","고양시",3676,181,2,0.3,1.38,21
"282","봉산_코스","경기도","고양시",3302,181,2,0.2,1.1,21
"283","증산로1길 26~신사동 237-484_코스","서울특별시","은평구",2595,142,1.6,0.5,0.5,21
"284","봉산_코스","서울특별시","은평구",3695,181,2.2,1.2,0.3,21
"285","신사동 237-484~증산로13가길 35_코스","서울특별시","은평구",2030,142,0.93,0.5,0.6,21
"286","봉산_코스","서울특별시","은평구",2514,149,1.5,0.5,0.5,21
"287","구산근린공원_코스","경기도","고양시",3241,149,1.84,0.5,0.9,21
"288","증산체육공원~봉산_코스","서울특별시","은평구",3676,181,2.28,1,0.4,21
"289","덕산중학교~신동아빌라_코스","서울특별시","은평구",3125,149,1.73,0.6,0.8,21
"290","신사동 237-484~증산로1길 26_코스","서울특별시","은평구",2595,142,1.4,0.4,0.8,21
"291","증산로13가길 35_코스","서울특별시","은평구",2317,142,1.1,0.6,0.6,21
"292","증산체육공원~신동아빌라_코스","서울특별시","은평구",1843,135,0.64,0.5,0.7,21
"293","증산로1길 26~봉산_코스","서울특별시","은평구",4163,181,2.96,0.8,0.4,21
"294","녹원에버빌~봉산_코스","서울특별시","은평구",3815,181,2.32,1,0.5,21
"295","은평종합사회복지관~봉산_코스","서울특별시","은평구",3861,181,2.36,1.1,0.4,21
"296","봉산_코스","서울특별시","은평구",3302,181,2,1,0.3,21
"297","환희정사~봉산_코스","서울특별시","은평구",2505,181,1.61,0.8,0.1,21
"298","봉산_코스","서울특별시","은평구",3241,149,1.24,0.9,1.1,21
"299","신동아빌라~증산체육공원_코스","서울특별시","은평구",1843,135,0.84,0.5,0.5,21
"300","봉산~증산로1길 26_코스","경기도","고양시",4163,181,2.66,0.2,1.3,21
"301","신동아빌라~봉산_코스","서울특별시","은평구",3721,181,2.32,1.1,0.3,21
"302","수색로22길 23-6~봉산_코스","서울특별시","은평구",4031,181,2.43,1.1,0.5,21
"303","봉산_코스","서울특별시","은평구",2455,142,1.26,0.6,0.6,21
"304","신사동 237-484~증산체육공원_코스","서울특별시","은평구",2185,142,1.1,0.3,0.79,21
"305","수색로18나길~증산로13가길 35_코스","서울특별시","은평구",1653,135,0.45,0.6,0.6,21
"306","봉산_코스","경기도","고양시",3994,181,2.1,0.4,1.49,21
"307","덕산중학교_코스","경기도","고양시",3103,149,1.8,0.5,0.8,21
"308","봉산_코스","경기도","고양시",2514,149,1.3,0.4,0.8,21
"309","신동아빌라~증산로13가길 35_코스","서울특별시","은평구",1761,135,0.66,0.5,0.6,21
"310","봉산~수색로18나길_코스","경기도","고양시",3785,181,2.2,0.4,1.19,21
"311","증산로13가길 35_코스","서울특별시","은평구",2317,142,1.02,0.5,0.8,21
"312","봉산_코스","경기도","고양시",3695,181,2.2,0.2,1.3,21
"313","봉산~은평종합사회복지관_코스","경기도","고양시",3861,181,2.1,0.3,1.46,21
"314","봉산~신동아빌라_코스","경기도","고양시",3944,181,2.34,0.3,1.3,21
"315","증산로13가길 35~수색로18나길_코스","서울특별시","은평구",1653,135,0.6,0.5,0.55,21
"316","신동아빌라~봉산_코스","서울특별시","은평구",3944,181,2.44,1,0.5,21
"317","증산체육공원~신사동 237-484_코스","서울특별시","은평구",2185,142,0.89,0.8,0.5,21
"318","증산로13가길 35~신사동 237-484_코스","서울특별시","은평구",2030,142,0.9,0.7,0.4,21
"319","봉산~녹원에버빌_코스","경기도","고양시",3815,181,2.3,0.4,1.1,21
"320","봉산~수색로22길 23-6_코스","경기도","고양시",4031,181,2.23,0.4,1.4,21
"321","증산로13가길 35~신동아빌라_코스","서울특별시","은평구",1761,135,0.76,0.5,0.5,21
"322","봉산_코스","서울특별시","은평구",3994,181,2.49,1.2,0.3,21
"323","봉산~환희정사_코스","경기도","고양시",2505,181,1.6,0.1,0.8,21
"324","수색로18나길~봉산_코스","서울특별시","은평구",3785,181,2.39,1.1,0.3,21
"325","덕산중학교_코스","서울특별시","은평구",3103,149,2,0.6,0.5,21
"326","신동아빌라~덕산중학교_코스","서울특별시","은평구",3125,149,1.93,0.6,0.6,21
"327","봉산~신동아빌라_코스","경기도","고양시",3721,181,2.22,0.3,1.2,21
"328","지산공인중개사사무소~삼성산 중턱_코스","경기도","안양시",2538,99,1.84,0.3,0.4,21
"329","삼성산 중턱~지산공인중개사사무소_코스","경기도","안양시",2539,99,1.74,0.4,0.4,21
"330","삼봉사~아차산_코스","서울특별시","중랑구",5657,300,4.16,1,0.5,21
"331","아차산_코스","경기도","구리시",3417,300,2.42,0.3,0.7,21
"332","아차산 생태공원~삼봉사_코스","서울특별시","광진구",7669,300,4.47,1.8,1.4,21
"333","삼봉사~아차산 생태공원_코스","서울특별시","중랑구",7669,300,4.6,1.07,2,21
"334","아차산~삼봉사_코스","경기도","구리시",5657,300,3.86,0.6,1.2,21
"335","봉제산공원~등촌초등학교_코스","서울특별시","강서구",1211,108,0.7,0.1,0.4,21
"336","봉제산공원~백석 근린공원_코스","서울특별시","강서구",728,108,0.33,0.1,0.3,21
"337","한광고등학교~봉제산 근린공원_코스","서울특별시","강서구",1531,113,0.73,0.4,0.4,21
"338","한광고등학교~봉제산공원_코스","서울특별시","강서구",961,113,0.5,0.4,0.06,21
"339","농림축산검역본부 서울지역본부~동서초등학교_코스","서울특별시","강서구",1359,108,0.76,0.1,0.5,21
"340","봉제산공원~한광고등학교_코스","서울특별시","강서구",961,113,0.46,0.1,0.4,21
"341","봉제산공원~봉제산 근린공원_코스","서울특별시","강서구",760,108,0.36,0.1,0.3,21
"342","봉제산 근린공원~봉제산공원_코스","서울특별시","강서구",760,108,0.3,0.4,0.06,21
"343","kc대학교~봉제산공원_코스","서울특별시","강서구",804,108,0.4,0.3,0.1,21
"344","등촌초등학교~봉제산공원_코스","서울특별시","강서구",1211,108,0.81,0.3,0.1,21
"345","아차산_코스","경기도","구리시",3417,300,2.32,0.7,0.4,21
"346","이마트에브리데이~관산14동마을회관_코스","경기도","고양시",2469,128,1.17,0.7,0.6,21
"347","관산14동마을회관~이마트에브리데이_코스","경기도","고양시",2469,128,1.3,0.6,0.57,21
"348","북한산성탐방지원센터~진관사계곡_코스","서울특별시","은평구",3663,134,2.9,0.46,0.3,21
"349","북한산성계곡~발바닥바위_코스","경기도","고양시",5148,349,3.55,1.3,0.3,21
"350","발바닥바위~북한산성분소_코스","서울특별시","은평구",4937,349,3.34,0.2,1.4,21
"351","발바닥바위~북한산성계곡_코스","서울특별시","은평구",5148,349,3.45,0.3,1.4,21
"352","북한산성탐방지원센터~향로봉_코스","서울특별시","은평구",5415,494,3.1,2,0.3,21
"353","북한산성탐방지원센터~발바닥바위_코스","서울특별시","은평구",4768,349,3.2,1.27,0.3,21
"354","북한산성계곡~진관사계곡_코스","경기도","고양시",4041,134,3.54,0.4,0.1,21
"355","발바닥바위~북한산성탐방지원센터_코스","서울특별시","은평구",4768,349,3.17,0.2,1.4,21
"356","북한산성분소~발바닥바위_코스","서울특별시","은평구",4937,349,3.14,1.4,0.4,21
"357","안산도시자연공원~서연중학교_코스","서울특별시","서대문",1365,70,1.07,0.1,0.2,21
"358","서연중학교~안산도시자연공원_코스","서울특별시","서대문",1365,70,0.67,0.3,0.4,21
"359","서연중학교~안산도시자연공원_코스","서울특별시","서대문",1395,70,1,0.3,0.1,21
"360","안산도시자연공원~서연중학교_코스","서울특별시","서대문",1395,70,1,0.1,0.3,21
"361","대모산~디에스빌딩_코스","서울특별시","강남구",2543,253,1.5,0.1,0.9,21
"362","세곡리엔파크1단지~구룡산_코스","서울특별시","강남구",5242,259,2.94,1.2,0.8,21
"363","구룡산~세곡리엔파크1단지_코스","서울특별시","강남구",5242,259,3,0.7,1.24,21
"364","디에스빌딩~대모산_코스","서울특별시","강남구",2543,253,1.84,0.6,0.1,21
"365","구룡산~서울로봇고등학교_코스","서울특별시","강남구",3255,259,2.26,0.1,0.8,21
"366","LH강남아이파크~대모산_코스","서울특별시","강남구",2492,253,1.29,0.9,0.2,21
"367","대모산~LH강남아이파크_코스","서울특별시","강남구",2492,253,1.2,0.1,1.19,21
"368","서울로봇고등학교~구룡산_코스","서울특별시","강남구",3255,259,2.06,0.9,0.2,21
"369","이화여자대학교산학협력관~연세대학교신촌캠퍼스무악학사3학사_코스","서울특별시","서대문",1353,139,0.9,0.2,0.25,21
"370","진달래능선~청계산입구역_코스","서울특별시","서초구",1359,239,0.4,0.1,0.7,21
"371","덕소등산로입구_코스","경기도","남양주",5402,423,3.5,1.3,0.6,21
"372","개화동교회~개화산약사사_코스","서울특별시","강서구",1063,105,0.56,0.4,0.1,21
"373","금남화로~개화산입구_코스","서울특별시","강서구",968,112,0.4,0.1,0.47,21
"374","미타사~개화산입구_코스","서울특별시","강서구",1007,92,0.51,0.2,0.3,21
"375","개화산입구~미타사_코스","서울특별시","강서구",1007,92,0.5,0.3,0.2,21
"376","포도원민족교회기도원~모락산터널위_코스","경기도","의왕시",8694,363,4.99,1.7,2,22
"377","포도원민족교회기도원~모락산터널위_코스","경기도","의왕시",8656,363,5.36,1.3,2,22
"378","포도원민족교회기도원~모락산 약수터_코스","경기도","의왕시",9331,363,5.33,1.4,2.6,22
"379","예수회수련원~광교산둘레길_코스","경기도","수원시",7949,268,4.65,1.2,2.1,22
"380","모락산 약수터~포도원민족교회기도원_코스","경기도","의왕시",9331,363,5.4,2.13,1.7,22
"381","성북중학교~광교산둘레길_코스","경기도","용인시",6983,408,3.78,1.7,1.5,22
"382","모락산~백운사입구정류소_코스","경기도","의왕시",5493,363,3.59,0.8,1,22
"383","응봉~광교산둘레길_코스","경기도","용인시",4955,265,2.76,0.6,1.6,22
"384","홍천초등학교~광교산_코스","경기도","용인시",5379,543,2.38,2.6,0.4,22
"385","오금산정상부근~수루레미다리_코스","경기도","의왕시",8004,334,4.1,2.1,1.8,22
"386","모락산터널위~포도원민족교회기도원_코스","경기도","의왕시",8694,363,4.6,2.39,1.6,22
"387","망치봉~백운산중턱_코스","경기도","의왕시",3880,234,2.4,0.9,0.58,22
"388","오금산정상부근~수루레미다리_코스","경기도","의왕시",8004,334,4.1,2.1,1.8,22
"389","모락산터널위~포도원민족교회기도원_코스","경기도","의왕시",8656,363,4.9,1.86,1.8,22
"390","계원예술대학교본관~모락산산림욕장위_코스","경기도","의왕시",793,206,0.19,0.5,0.1,22
"391","홍천초등학교~광교산_코스","경기도","용인시",5379,543,2.38,2.6,0.4,22
"392","이화여자대학교산학협력관_코스","서울특별시","서대문",1046,169,0.25,0.4,0.4,22
"393","이화여자대학교산학협력관~혜성빌_코스","서울특별시","서대문",1997,191,0.7,0.6,0.6,22
"394","혜성빌~이화여자대학교산학협력관_코스","서울특별시","서대문",1997,191,1.1,0.3,0.6,22
"395","우장산 정상~백상빌딩_코스","서울특별시","강서구",1210,82,0.7,0.1,0.4,22
"396","홍은동산교회~현대 빌리지_코스","서울특별시","서대문",3288,180,1.7,0.7,0.89,22
"397","산골마을주거환경개선지구_코스","서울특별시","은평구",823,129,0.52,0.1,0.2,22
"398","현대 빌리지~홍은동산교회_코스","서울특별시","서대문",3287,180,1.4,0.9,0.99,22
"399","홍은동산교회~서대문노인전문요양센터_코스","서울특별시","서대문",3176,180,1.7,0.7,0.78,22
"400","산골마을주거환경개선지구~현대 빌리지_코스","서울특별시","은평구",999,129,0.5,0.1,0.4,22
"401","산골마을주거환경개선지구~정우너여자중학교_코스","서울특별시","은평구",2416,180,0.92,0.8,0.7,22
"402","한빛 하우스~산골마을주거환경개선지구_코스","서울특별시","서대문",1650,163,1.15,0.3,0.2,22
"403","홍은동산교회_코스","서울특별시","서대문",3112,180,1.6,0.6,0.9,22
"404","홍은동산교회_코스","서울특별시","서대문",3112,180,1.61,0.7,0.8,22
"405","산골마을주거환경개선지구~한빛 하우스_코스","서울특별시","은평구",1650,163,0.65,0.6,0.4,22
"406","정우너여자중학교~산골마을주거환경개선지구_코스","서울특별시","서대문",2330,180,1.23,0.5,0.6,22
"407","정우너여자중학교~산골마을주거환경개선지구_코스","서울특별시","서대문",2416,180,0.92,0.6,0.9,22
"408","서대문노인전문요양센터~홍은동산교회_코스","서울특별시","서대문",3176,180,1.3,0.8,1.08,22
"409","산골마을주거환경개선지구_코스","서울특별시","서대문",823,129,0.42,0.2,0.2,22
"410","휘경중학교~배봉산 근린공원 1 개방화장실_코스","서울특별시","동대문",1202,92,0.5,0.3,0.4,22
"411","황금산_코스","경기도","남양주",1543,110,0.84,0.3,0.4,22
"412","도정산_코스","경기도","의정부",5558,285,3.16,1,1.4,22
"413","신사동 237-484~증산로13가길 35_코스","서울특별시","은평구",2060,142,0.86,0.5,0.7,22
"414","초원빌라~증산체육공원_코스","서울특별시","은평구",4518,184,2.22,1,1.3,22
"415","증산체육공원_코스","서울특별시","은평구",3048,142,1.35,0.8,0.9,22
"416","봉산~초원빌라_코스","서울특별시","은평구",4464,184,2.36,1.3,0.8,22
"417","녹원에버빌~증산로13가길 35_코스","서울특별시","은평구",1695,135,0.7,0.5,0.5,22
"418","봉산_코스","서울특별시","은평구",2639,149,1.34,0.7,0.6,22
"419","증산로13가길 35~초원빌라_코스","서울특별시","은평구",4436,184,2.44,1,1,22
"420","녹원에버빌~덕산중학교_코스","서울특별시","은평구",3090,149,1.7,0.7,0.69,22
"421","수색로22길 23-6~덕산중학교_코스","서울특별시","은평구",3266,149,1.67,0.8,0.8,22
"422","덕산중학교_코스","서울특별시","은평구",3239,142,1.74,0.9,0.6,22
"423","봉산~가온누리빌_코스","경기도","고양시",4613,182,2.6,0.7,1.3,22
"424","증산로13가길 35_코스","경기도","고양시",1848,138,0.75,0.3,0.8,22
"425","봉산~은평터널로9길 22_코스","경기도","고양시",2473,181,1.5,0.1,0.87,22
"426","증산로13가길 35~숭실고등학교_코스","서울특별시","은평구",1871,142,0.8,0.7,0.37,22
"427","봉산_코스","서울특별시","은평구",2340,142,1.04,0.7,0.6,22
"428","증산체육공원_코스","서울특별시","은평구",3048,142,1.55,0.8,0.7,22
